"","TAX","GOV","TIME_FORMAT","obsTime","obsValue"
"582","4200","STATE","P1Y","2004",0
"583","4200","STATE","P1Y","2005",0
"584","4200","STATE","P1Y","2006",0
"585","4200","STATE","P1Y","2007",0
"586","4200","STATE","P1Y","2008",0
"587","4200","STATE","P1Y","2009",0
"588","4200","STATE","P1Y","2010",0
"589","4200","STATE","P1Y","2011",0
"590","4200","STATE","P1Y","2012",0
"591","4200","STATE","P1Y","2013",0
"592","4200","STATE","P1Y","2014",0
"593","4200","STATE","P1Y","2015",0
"594","4200","STATE","P1Y","2016",0
"595","4200","STATE","P1Y","2017",0
"596","4200","LOCAL","P1Y","1973",0
"597","4200","LOCAL","P1Y","1975",0
"598","4200","LOCAL","P1Y","1977",0
"599","4200","LOCAL","P1Y","1979",0
"600","4200","LOCAL","P1Y","1980",0
"601","4200","LOCAL","P1Y","1981",0
"602","4200","LOCAL","P1Y","1982",0
"603","4200","LOCAL","P1Y","1983",0
"604","4200","LOCAL","P1Y","1984",0
"605","4200","LOCAL","P1Y","1985",0
"606","4200","LOCAL","P1Y","1986",0
"607","4200","LOCAL","P1Y","1987",0
"608","4200","LOCAL","P1Y","1988",0
"609","4200","LOCAL","P1Y","1989",0
"610","4200","LOCAL","P1Y","1990",0
"611","4200","LOCAL","P1Y","1991",0
"612","4200","LOCAL","P1Y","1992",0
"613","4200","LOCAL","P1Y","1993",0
"614","4200","LOCAL","P1Y","1994",0
"615","4200","LOCAL","P1Y","1995",0
"616","4200","LOCAL","P1Y","1996",0
"617","4200","LOCAL","P1Y","1997",0
"618","4200","LOCAL","P1Y","1998",0
"619","4200","LOCAL","P1Y","1999",0
"620","4200","LOCAL","P1Y","2000",0
"621","4200","LOCAL","P1Y","2001",0
"622","4200","LOCAL","P1Y","2002",0
"623","4200","LOCAL","P1Y","2003",0
"624","4200","LOCAL","P1Y","2004",0
"625","4200","LOCAL","P1Y","2005",0
"626","4200","LOCAL","P1Y","2006",0
"627","4200","LOCAL","P1Y","2007",0
"628","4200","LOCAL","P1Y","2008",0
"629","4200","LOCAL","P1Y","2009",0
"630","4200","LOCAL","P1Y","2010",0
"631","4200","LOCAL","P1Y","2011",0
"632","4200","LOCAL","P1Y","2012",0
"633","4200","LOCAL","P1Y","2013",0
"634","4200","LOCAL","P1Y","2014",0
"635","4200","LOCAL","P1Y","2015",0
"636","4200","LOCAL","P1Y","2016",0
"637","4200","LOCAL","P1Y","2017",0
"638","4200","LOCAL","P1Y","2018",0
"639","4200","NES","P1Y","1965",0
"640","4200","NES","P1Y","1966",0
"641","4200","NES","P1Y","1967",0
"642","4200","NES","P1Y","1968",0
"643","4200","NES","P1Y","1969",0
"644","4200","NES","P1Y","1970",0
"645","4200","NES","P1Y","1971",0
"646","4200","NES","P1Y","1972",0
"647","4200","NES","P1Y","1973",0
"648","4200","NES","P1Y","1974",0
"649","4200","NES","P1Y","1975",0
"650","4200","NES","P1Y","1976",0
"651","4200","NES","P1Y","1977",0
"652","4200","NES","P1Y","1978",0
"653","4200","NES","P1Y","1979",0
"654","4200","NES","P1Y","1980",0
"655","4200","NES","P1Y","1981",0
"656","4200","NES","P1Y","1982",0
"657","4200","NES","P1Y","1983",0
"658","4200","NES","P1Y","1984",0
"659","4200","NES","P1Y","1985",0
"660","4200","NES","P1Y","1986",0
"661","4200","NES","P1Y","1987",0
"662","4200","NES","P1Y","1988",0
"663","4200","NES","P1Y","1989",0
"664","4200","NES","P1Y","1990",0
"665","4200","NES","P1Y","1991",0
"666","4200","NES","P1Y","1992",0
"667","4200","NES","P1Y","1993",0
"668","4200","NES","P1Y","1994",0
"669","4200","NES","P1Y","1995",0
"670","4200","NES","P1Y","1996",0
"671","4200","NES","P1Y","1997",0
"672","4200","NES","P1Y","1998",0
"673","4200","NES","P1Y","1999",0
"674","4200","NES","P1Y","2000",0
"675","4200","NES","P1Y","2001",0
"676","4200","NES","P1Y","2002",0
"677","4200","NES","P1Y","2003",0
"678","4200","NES","P1Y","2004",0
"679","4200","NES","P1Y","2005",0
"680","4200","NES","P1Y","2006",0
"681","4200","NES","P1Y","2007",0
"682","4200","NES","P1Y","2008",0
"683","4200","NES","P1Y","2009",0
"684","4200","NES","P1Y","2010",0
"685","4200","NES","P1Y","2011",0
"686","4200","NES","P1Y","2012",0
"687","4200","NES","P1Y","2013",0
"688","4200","NES","P1Y","2014",0
"689","4200","NES","P1Y","2015",0
"690","4200","NES","P1Y","2016",0
"691","4200","NES","P1Y","2017",0
"692","4200","NES","P1Y","2018",0
"693","4300","FED","P1Y","1973",4917
"694","4300","FED","P1Y","1974",5034
"695","4300","FED","P1Y","1975",4611
"696","4300","FED","P1Y","1976",5216
"697","4300","FED","P1Y","1977",7327
"698","4300","FED","P1Y","1978",5285
"699","4300","FED","P1Y","1979",5411
"700","4300","FED","P1Y","1980",6390
"701","4300","FED","P1Y","1981",6787
"702","4300","FED","P1Y","1982",7991
"703","4300","FED","P1Y","1983",6053
"704","4300","FED","P1Y","1984",6010
"705","4300","FED","P1Y","1985",6422
"706","4300","FED","P1Y","1986",6958
"707","4300","FED","P1Y","1987",7493
"708","4300","FED","P1Y","1988",7594
"709","4300","FED","P1Y","1989",8745
"710","4300","FED","P1Y","1990",11597
"711","4300","FED","P1Y","1991",11000
"712","4300","FED","P1Y","1992",11281
"713","4300","FED","P1Y","1993",12903
"714","4300","FED","P1Y","1994",15108
"715","4300","FED","P1Y","1995",14948
"716","4300","FED","P1Y","1996",17489
"717","4300","FED","P1Y","1997",20564
"718","4300","FED","P1Y","1998",25159
"719","4300","FED","P1Y","1999",28770
"720","4300","FED","P1Y","2000",28101
"721","4300","FED","P1Y","2001",27951
"722","4300","FED","P1Y","2002",25302
"723","4300","FED","P1Y","2003",21976
"724","4300","FED","P1Y","2004",24615
"725","4300","FED","P1Y","2005",24989
"726","4300","FED","P1Y","2006",27833
"727","4300","FED","P1Y","2007",26471
"728","4300","FED","P1Y","2008",28263
"729","4300","FED","P1Y","2009",20611
"730","4300","FED","P1Y","2010",15079
"731","4300","FED","P1Y","2011",9644
"732","4300","FED","P1Y","2012",14074
"733","4300","FED","P1Y","2013",20872
"734","4300","FED","P1Y","2014",18793
"735","4300","FED","P1Y","2015",20191
"736","4300","FED","P1Y","2016",20053
"737","4300","FED","P1Y","2017",23151
"738","4300","FED","P1Y","2018",23348
"739","4300","STATE","P1Y","1973",1431
"740","4300","STATE","P1Y","1974",1430
"741","4300","STATE","P1Y","1975",1418
"742","4300","STATE","P1Y","1976",1513
"743","4300","STATE","P1Y","1977",1805
"744","4300","STATE","P1Y","1978",1842
"745","4300","STATE","P1Y","1979",1973
"746","4300","STATE","P1Y","1980",2035
"747","4300","STATE","P1Y","1981",2229
"748","4300","STATE","P1Y","1982",2350
"749","4300","STATE","P1Y","1983",2545
"750","4300","STATE","P1Y","1984",2226
"751","4300","STATE","P1Y","1985",2328
"752","4300","STATE","P1Y","1986",2534
"753","4300","STATE","P1Y","1987",3035
"754","4300","STATE","P1Y","1988",3241
"755","4300","STATE","P1Y","1989",3486
"756","4300","STATE","P1Y","1990",4132
"757","4300","STATE","P1Y","1991",4568
"758","4300","STATE","P1Y","1992",4473
"759","4300","STATE","P1Y","1993",4716
"760","4300","STATE","P1Y","1994",5106
"761","4300","STATE","P1Y","1995",5061
"762","4300","STATE","P1Y","1996",5592
"763","4300","STATE","P1Y","1997",6379
"764","4300","STATE","P1Y","1998",7207
"765","4300","STATE","P1Y","1999",7902
"766","4300","STATE","P1Y","2000",7497
"767","4300","STATE","P1Y","2001",7629
"768","4300","STATE","P1Y","2002",7299
"769","4300","STATE","P1Y","2003",6353
"770","4300","STATE","P1Y","2004",5675
"771","4300","STATE","P1Y","2005",5322
"772","4300","STATE","P1Y","2006",5068
"773","4300","STATE","P1Y","2007",5223
"774","4300","STATE","P1Y","2008",5146
"775","4300","STATE","P1Y","2009",4332
"776","4300","STATE","P1Y","2010",4317
"777","4300","STATE","P1Y","2011",4708
"778","4300","STATE","P1Y","2012",4857
"779","4300","STATE","P1Y","2013",5090
"780","4300","STATE","P1Y","2014",4821
"781","4300","STATE","P1Y","2015",5065
"782","4300","STATE","P1Y","2016",5124
"783","4300","STATE","P1Y","2017",4867
"784","4300","STATE","P1Y","2018",5148.25
"785","4300","LOCAL","P1Y","1973",0
"786","4300","LOCAL","P1Y","1975",0
"787","4300","LOCAL","P1Y","1977",0
"788","4300","LOCAL","P1Y","1979",0
"789","4300","LOCAL","P1Y","1980",0
"790","4300","LOCAL","P1Y","1981",0
"791","4300","LOCAL","P1Y","1982",0
"792","4300","LOCAL","P1Y","1983",0
"793","4300","LOCAL","P1Y","1984",0
"794","4300","LOCAL","P1Y","1985",0
"795","4300","LOCAL","P1Y","1986",0
"796","4300","LOCAL","P1Y","1987",29
"797","4300","LOCAL","P1Y","1988",34
"798","4300","LOCAL","P1Y","1989",25
"799","4300","LOCAL","P1Y","1990",26
"800","4300","LOCAL","P1Y","1991",29
"801","4300","LOCAL","P1Y","1992",41
"802","4300","LOCAL","P1Y","1993",18
"803","4300","LOCAL","P1Y","1994",14
"804","4300","LOCAL","P1Y","1995",30
"805","4300","LOCAL","P1Y","1996",29
"806","4300","LOCAL","P1Y","1997",31
"807","4300","LOCAL","P1Y","1998",27
"808","4300","LOCAL","P1Y","1999",33
"809","4300","LOCAL","P1Y","2000",42
"810","4300","LOCAL","P1Y","2001",117
"811","4300","LOCAL","P1Y","2002",53
"812","4300","LOCAL","P1Y","2003",16
"813","4300","LOCAL","P1Y","2004",65
"814","4300","LOCAL","P1Y","2005",114
"815","4300","LOCAL","P1Y","2006",177
"816","4300","LOCAL","P1Y","2007",233
"817","4300","LOCAL","P1Y","2008",286
"818","4300","LOCAL","P1Y","2009",263
"819","4300","LOCAL","P1Y","2010",303
"820","4300","LOCAL","P1Y","2011",369
"821","4300","LOCAL","P1Y","2012",307
"822","4300","LOCAL","P1Y","2013",216
"823","4300","LOCAL","P1Y","2014",158
"824","4300","LOCAL","P1Y","2015",138
"825","4300","LOCAL","P1Y","2016",121
"826","4300","LOCAL","P1Y","2017",100
"827","4300","LOCAL","P1Y","2018",87
"828","4300","NES","P1Y","1965",3447
"829","4300","NES","P1Y","1966",3875
"830","4300","NES","P1Y","1967",3773
"831","4300","NES","P1Y","1968",3923
"832","4300","NES","P1Y","1969",4487
"833","4300","NES","P1Y","1970",4641
"834","4300","NES","P1Y","1971",4839
"835","4300","NES","P1Y","1972",6730
"836","4300","NES","P1Y","1973",6348
"837","4300","NES","P1Y","1974",6464
"838","4300","NES","P1Y","1975",6029
"839","4300","NES","P1Y","1976",6729
"840","4300","NES","P1Y","1977",9132
"841","4300","NES","P1Y","1978",7127
"842","4300","NES","P1Y","1979",7384
"843","4300","NES","P1Y","1980",8425
"844","4300","NES","P1Y","1981",9016
"845","4300","NES","P1Y","1982",10341
"846","4300","NES","P1Y","1983",8598
"847","4300","NES","P1Y","1984",8236
"848","4300","NES","P1Y","1985",8750
"849","4300","NES","P1Y","1986",9492
"850","4300","NES","P1Y","1987",10557
"851","4300","NES","P1Y","1988",10869
"852","4300","NES","P1Y","1989",12256
"853","4300","NES","P1Y","1990",15755
"854","4300","NES","P1Y","1991",15597
"855","4300","NES","P1Y","1992",15795
"856","4300","NES","P1Y","1993",17637
"857","4300","NES","P1Y","1994",20228
"858","4300","NES","P1Y","1995",20039
"859","4300","NES","P1Y","1996",23110
"860","4300","NES","P1Y","1997",26974
"861","4300","NES","P1Y","1998",32393
"862","4300","NES","P1Y","1999",36705
"863","4300","NES","P1Y","2000",35640
"864","4300","NES","P1Y","2001",35697
"865","4300","NES","P1Y","2002",32654
"866","4300","NES","P1Y","2003",28345
"867","4300","NES","P1Y","2004",30355
"868","4300","NES","P1Y","2005",30425
"869","4300","NES","P1Y","2006",33078
"870","4300","NES","P1Y","2007",31927
"871","4300","NES","P1Y","2008",33695
"872","4300","NES","P1Y","2009",25206
"873","4300","NES","P1Y","2010",19699
"874","4300","NES","P1Y","2011",14721
"875","4300","NES","P1Y","2012",19238
"876","4300","NES","P1Y","2013",26178
"877","4300","NES","P1Y","2014",23772
"878","4300","NES","P1Y","2015",25394
"879","4300","NES","P1Y","2016",25298
"880","4300","NES","P1Y","2017",28118
"881","4300","NES","P1Y","2018",28583.25
"882","4310","FED","P1Y","1973",4283
"883","4310","FED","P1Y","1974",4597
"884","4310","FED","P1Y","1975",4241
"885","4310","FED","P1Y","1976",4795
"886","4310","FED","P1Y","1977",5557
"887","4310","FED","P1Y","1978",5154
"888","4310","FED","P1Y","1979",5246
"889","4310","FED","P1Y","1980",6181
"890","4310","FED","P1Y","1981",6576
"891","4310","FED","P1Y","1982",7890
"892","4310","FED","P1Y","1983",5914
"893","4310","FED","P1Y","1984",5864
"894","4310","FED","P1Y","1985",6154
"895","4310","FED","P1Y","1986",6619
"896","4310","FED","P1Y","1987",6998
"897","4310","FED","P1Y","1988",7168
"898","4310","FED","P1Y","1989",7934
"899","4310","STATE","P1Y","1973",1246
"900","4310","STATE","P1Y","1974",1306
"901","4310","STATE","P1Y","1975",1304
"902","4310","STATE","P1Y","1976",1391
"903","4310","STATE","P1Y","1977",1369
"904","4310","STATE","P1Y","1978",1796
"905","4310","STATE","P1Y","1979",1913
"906","4310","STATE","P1Y","1980",1968
"907","4310","STATE","P1Y","1981",2160
"908","4310","STATE","P1Y","1982",2320
"909","4310","STATE","P1Y","1983",2487
"910","4310","STATE","P1Y","1984",2172
"911","4310","STATE","P1Y","1985",2231
"912","4310","STATE","P1Y","1986",2411
"913","4310","STATE","P1Y","1987",2835
"914","4310","STATE","P1Y","1988",3059
"915","4310","STATE","P1Y","1989",3163
"916","4310","LOCAL","P1Y","1987",27
"917","4310","LOCAL","P1Y","1988",32
"918","4310","LOCAL","P1Y","1989",23
"919","4310","NES","P1Y","1965",3080
"920","4310","NES","P1Y","1966",3312
"921","4310","NES","P1Y","1967",3414
"922","4310","NES","P1Y","1968",3446
"923","4310","NES","P1Y","1969",3983
"924","4310","NES","P1Y","1970",4085
"925","4310","NES","P1Y","1971",4283
"926","4310","NES","P1Y","1972",6288
"927","4310","NES","P1Y","1973",5529
"928","4310","NES","P1Y","1974",5903
"929","4310","NES","P1Y","1975",5545
"930","4310","NES","P1Y","1976",6186
"931","4310","NES","P1Y","1977",6926
"932","4310","NES","P1Y","1978",6950
"933","4310","NES","P1Y","1979",7159
"934","4310","NES","P1Y","1980",8149
"935","4310","NES","P1Y","1981",8736
"936","4310","NES","P1Y","1982",10210
"937","4310","NES","P1Y","1983",8401
"938","4310","NES","P1Y","1984",8036
"939","4310","NES","P1Y","1985",8385
"940","4310","NES","P1Y","1986",9030
"941","4310","NES","P1Y","1987",9860
"942","4310","NES","P1Y","1988",10259
"943","4310","NES","P1Y","1989",11120
"944","4320","FED","P1Y","1973",634
"945","4320","FED","P1Y","1974",437
"946","4320","FED","P1Y","1975",370
"947","4320","FED","P1Y","1976",421
"948","4320","FED","P1Y","1977",1770
"949","4320","FED","P1Y","1978",131
"950","4320","FED","P1Y","1979",165
"951","4320","FED","P1Y","1980",209
"952","4320","FED","P1Y","1981",211
"953","4320","FED","P1Y","1982",101
"954","4320","FED","P1Y","1983",139
"955","4320","FED","P1Y","1984",146
"956","4320","FED","P1Y","1985",268
"957","4320","FED","P1Y","1986",339
"958","4320","FED","P1Y","1987",495
"959","4320","FED","P1Y","1988",426
"960","4320","FED","P1Y","1989",811
"961","4320","STATE","P1Y","1973",185
"962","4320","STATE","P1Y","1974",124
"963","4320","STATE","P1Y","1975",114
"964","4320","STATE","P1Y","1976",122
"965","4320","STATE","P1Y","1977",436
"966","4320","STATE","P1Y","1978",46
"967","4320","STATE","P1Y","1979",60
"968","4320","STATE","P1Y","1980",67
"969","4320","STATE","P1Y","1981",69
"970","4320","STATE","P1Y","1982",30
"971","4320","STATE","P1Y","1983",58
"972","4320","STATE","P1Y","1984",54
"973","4320","STATE","P1Y","1985",97
"974","4320","STATE","P1Y","1986",123
"975","4320","STATE","P1Y","1987",200
"976","4320","STATE","P1Y","1988",182
"977","4320","STATE","P1Y","1989",323
"978","4320","LOCAL","P1Y","1987",2
"979","4320","LOCAL","P1Y","1988",2
"980","4320","LOCAL","P1Y","1989",2
"981","4320","NES","P1Y","1965",367
"982","4320","NES","P1Y","1966",563
"983","4320","NES","P1Y","1967",359
"984","4320","NES","P1Y","1968",477
"985","4320","NES","P1Y","1969",504
"986","4320","NES","P1Y","1970",556
"987","4320","NES","P1Y","1971",556
"988","4320","NES","P1Y","1972",442
"989","4320","NES","P1Y","1973",819
"990","4320","NES","P1Y","1974",561
"991","4320","NES","P1Y","1975",484
"992","4320","NES","P1Y","1976",543
"993","4320","NES","P1Y","1977",2206
"994","4320","NES","P1Y","1978",177
"995","4320","NES","P1Y","1979",225
"996","4320","NES","P1Y","1980",276
"997","4320","NES","P1Y","1981",280
"998","4320","NES","P1Y","1982",131
"999","4320","NES","P1Y","1983",197
"1000","4320","NES","P1Y","1984",200
"1001","4320","NES","P1Y","1985",365
"1002","4320","NES","P1Y","1986",462
"1003","4320","NES","P1Y","1987",697
"1004","4320","NES","P1Y","1988",610
"1005","4320","NES","P1Y","1989",1136
"1006","4400","FED","P1Y","1973",69
"1007","4400","FED","P1Y","1974",63
"1008","4400","FED","P1Y","1975",2
"1009","4400","FED","P1Y","1976",1
"1010","4400","FED","P1Y","1977",0
"1011","4400","FED","P1Y","1978",0
"1012","4400","FED","P1Y","1979",0
"1013","4400","FED","P1Y","1980",0
"1014","4400","FED","P1Y","1981",0
"1015","4400","FED","P1Y","1982",0
"1016","4400","FED","P1Y","1983",0
"1017","4400","FED","P1Y","1984",0
"1018","4400","FED","P1Y","1985",0
"1019","4400","FED","P1Y","1986",0
"1020","4400","FED","P1Y","1987",0
"1021","4400","FED","P1Y","1988",0
"1022","4400","FED","P1Y","1989",0
"1023","4400","FED","P1Y","1990",0
"1024","4400","FED","P1Y","1991",0
"1025","4400","FED","P1Y","1992",0
"1026","4400","FED","P1Y","1993",0
"1027","4400","FED","P1Y","1994",0
"1028","4400","FED","P1Y","1995",0
"1029","4400","FED","P1Y","1996",0
"1030","4400","FED","P1Y","1997",0
"1031","4400","FED","P1Y","1998",0
"1032","4400","FED","P1Y","1999",0
"1033","4400","FED","P1Y","2000",0
"1034","4400","FED","P1Y","2001",0
"1035","4400","FED","P1Y","2002",0
"1036","4400","FED","P1Y","2003",0
"1037","4400","FED","P1Y","2004",0
"1038","4400","FED","P1Y","2005",0
"1039","4400","FED","P1Y","2006",0
"1040","4400","FED","P1Y","2007",0
"1041","4400","FED","P1Y","2008",0
"1042","4400","FED","P1Y","2009",0
"1043","4400","FED","P1Y","2010",0
"1044","4400","FED","P1Y","2011",0
"1045","4400","FED","P1Y","2012",0
"1046","4400","FED","P1Y","2013",0
"1047","4400","FED","P1Y","2014",0
"1048","4400","FED","P1Y","2015",0
"1049","4400","FED","P1Y","2016",0
"1050","4400","FED","P1Y","2017",0
"1051","4400","FED","P1Y","2018",0
"1052","4400","STATE","P1Y","1973",563
"1053","4400","STATE","P1Y","1974",495
"1054","4400","STATE","P1Y","1975",415
"1055","4400","STATE","P1Y","1976",545
"1056","4400","STATE","P1Y","1977",631
"1057","4400","STATE","P1Y","1978",747
"1058","4400","STATE","P1Y","1979",883
"1059","4400","STATE","P1Y","1980",989
"1060","4400","STATE","P1Y","1981",862
"1061","4400","STATE","P1Y","1982",710
"1062","4400","STATE","P1Y","1983",677
"1063","4400","STATE","P1Y","1984",1213
"1064","4400","STATE","P1Y","1985",1590
"1065","4400","STATE","P1Y","1986",1892
"1066","4400","STATE","P1Y","1987",2633
"1067","4400","STATE","P1Y","1988",2355
"1068","4400","STATE","P1Y","1989",2398
"1069","4400","STATE","P1Y","1990",2108
"1070","4400","STATE","P1Y","1991",1808
"1071","4400","STATE","P1Y","1992",2033
"1072","4400","STATE","P1Y","1993",2429
"1073","4400","STATE","P1Y","1994",2401
"1074","4400","STATE","P1Y","1995",2386
"1075","4400","STATE","P1Y","1996",2840
"1076","4400","STATE","P1Y","1997",2811
"1077","4400","STATE","P1Y","1998",3932
"1078","4400","STATE","P1Y","1999",4286
"1079","4400","STATE","P1Y","2000",4275
"1080","4400","STATE","P1Y","2001",4811
"1081","4400","STATE","P1Y","2002",5668
"1082","4400","STATE","P1Y","2003",7084
"1083","4400","STATE","P1Y","2004",8669
"1084","4400","STATE","P1Y","2005",11711
"1085","4400","STATE","P1Y","2006",10866
"1086","4400","STATE","P1Y","2007",9304
"1087","4400","STATE","P1Y","2008",6363
"1088","4400","STATE","P1Y","2009",4186
"1089","4400","STATE","P1Y","2010",4321
"1090","4400","STATE","P1Y","2011",4941
"1091","4400","STATE","P1Y","2012",5709
"1092","4400","STATE","P1Y","2013",7171
"1093","4400","STATE","P1Y","2014",7441
"1094","4400","STATE","P1Y","2015",8246
"1095","4400","STATE","P1Y","2016",9351
"1096","4400","STATE","P1Y","2017",9897
"1097","4400","STATE","P1Y","2018",10300.25
"1098","4400","LOCAL","P1Y","1973",0
"1099","4400","LOCAL","P1Y","1975",0
"1100","4400","LOCAL","P1Y","1977",0
"1101","4400","LOCAL","P1Y","1979",0
"1102","4400","LOCAL","P1Y","1980",0
"1103","4400","LOCAL","P1Y","1981",0
"1104","4400","LOCAL","P1Y","1982",0
"1105","4400","LOCAL","P1Y","1983",0
"1106","4400","LOCAL","P1Y","1984",0
"1107","4400","LOCAL","P1Y","1985",0
"1108","4400","LOCAL","P1Y","1986",0
"1109","4400","LOCAL","P1Y","1987",63
"1110","4400","LOCAL","P1Y","1988",62
"1111","4400","LOCAL","P1Y","1989",65
"1112","4400","LOCAL","P1Y","1990",40.48
"1113","4400","LOCAL","P1Y","1991",32.56
"1114","4400","LOCAL","P1Y","1992",36.96
